source,listing_url,agent_name,agency_name,phone,email,listing_title,property_type,location,search_query,google_rating
google_maps,https://www.benhams.com/estate-agents/hammersmith/?utm_source=gmb&utm_medium=seo&utm_campaign=Hammersmith,,Benham & Reeves - Hammersmith Estate Agents,+44 20 8600 0960,fr@benhams.com,,agency,"Distillery Wharf, Fulham Reach, Chancellor's Rd, London W6 9GX, UK",residential letting agency West London,4.9
google_maps,http://www.winkworth.co.uk/estate-agents/ealing-and-acton,,Winkworth Ealing & Acton Estate Agents,+44 20 8896 0123,ealing@winkworth.co.uk,,agency,"5 - 6, Station Buildings, 5-6 Uxbridge Rd, London W5 3NU, UK",residential letting agency West London,4.8
google_maps,https://www.northwooduk.com/north-west-london-estate-agents/,,Northwood (North West London) Limited,+44 20 8125 7625,,,agency,"42 Upper Berkeley St, London W1H 5PW, UK",residential letting agency West London,5
google_maps,http://www.winkworth.co.uk/estate-agents/shepherds-bush,,Winkworth Shepherds Bush Estate Agents,+44 20 8735 3266,shepherdsbush@winkworth.co.uk,,agency,"97 Uxbridge Rd, London W12 8NL, UK",residential letting agency West London,4.5
google_maps,https://www.japansla.com/,,Japan Sales & Lettings Agency Ltd,+44 20 8993 6100,,,agency,"8 Station Parade, Uxbridge Rd, London W5 3LD, UK",residential letting agency West London,4.6
google_maps,http://www.village-properties.co.uk/,,Village Properties,+44 20 8876 2222,,,agency,"57 Sheen Ln, London SW14 8AB, UK",residential letting agency West London,4.9
google_maps,http://www.hortonandgarton.co.uk/?utm_source=local&utm_medium=organic&utm_campaign=gmb,,Horton and Garton,+44 20 8819 0510,,,agency,"172 King St, London W6 0QU, UK",residential letting agency West London,4.8
google_maps,http://www.domusnova.com/,,Domus Nova,+44 20 7727 1717,,,agency,"17 Kensington Park Rd, London W11 2EU, UK",residential letting agency West London,4.7
google_maps,https://ahometorent.com/,,A Home To Rent,+44 20 7610 9689,info@ahometorent.com,,agency,"Townmead Business Centre, 16 William Morris Way, London SW6 2SZ, UK",residential letting agency West London,5
google_maps,http://www.winkworth.co.uk/estate-agents/notting-hill,,Winkworth Notting Hill Estate Agents,+44 20 7727 3227,nottinghill@winkworth.co.uk,,agency,"178 Westbourne Grove, London W11 2RH, UK",residential letting agency West London,4.9
google_maps,http://www.winkworth.co.uk/estate-agents/north-kensington,,Winkworth North Kensington Estate Agents,+44 20 7792 5000,northkensington@winkworth.co.uk,,agency,"141 Ladbroke Grove, London W10 6HJ, UK",residential letting agency West London,4.8
google_maps,http://www.residentialrealtors.co.uk/,,Residential Realtors Estate Agents,+44 20 7096 8131,,,agency,"28-30 Harper Rd, London SE1 6AD, UK",residential letting agency West London,4.1
google_maps,http://www.nw6pm.co.uk/,,Northwest 6 Property Management,+44 20 7328 2320,info@nw6pm.co.uk,,agency,"6 Bridge Kilburn, Kilburn High Road, London NW6 6HT, UK",residential letting agency West London,4.8
google_maps,http://landstones.co.uk/,,Landstones Estate Agents Notting Hill,+44 20 7096 9476,contact@landstones.co.uk,,agency,"297 Westbourne Grove, London W11 2QA, UK",residential letting agency West London,4.7
google_maps,https://www.foxtons.co.uk/contact/foxtons_earls_court_estate_agents.html?utm_campaign=Foxtons+Earls+Court+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Earls Court Estate Agents,+44 20 3728 2000,earlscourt@foxtons.co.uk,,agency,"239 Old Brompton Rd, London SW5 9HP, UK",residential letting agency West London,4.5
google_maps,https://www.benhams.com/estate-agents/imperial-wharf/?utm_source=gmb&utm_medium=seo&utm_campaign=Imperial-Wharf,,Benham & Reeves - Imperial Wharf Estate Agents,+44 20 7348 7620,iw@benhams.com,,agency,"15, Imperial Wharf the Boulevard, London SW6 2UB, UK",residential letting agency West London,4.7
google_maps,https://www.hamptons.co.uk/branch/estate-agents/city-of-london,,Hamptons Estate and Letting Agents City & West End,+44 20 4584 3453,,,agency,"Aldermary House, 15 Queen St, London EC4N 1TX, UK",residential letting agency West London,4.6
google_maps,http://www.welcomehome-uk.com/,,Welcome Home,+44 20 7164 6021,info@welcomehome-uk.com,,agency,"146 Strand, London WC2R 1JD, UK",residential letting agency West London,5
google_maps,https://www.marshandparsons.co.uk/contact-us/branches/notting-hill-estate-agents/,,Marsh & Parsons Notting Hill Estate Agents,+44 20 7313 2890,,,agency,"2-6 Kensington Park Rd, London W11 3BU, UK",residential letting agency West London,4.7
google_maps,http://www.tuckermanresidential.co.uk/,,Tuckerman Residential,+44 20 7222 5510,info@tuckermanresidential.co.uk,,agency,"52 Moreton St, Pimlico, London SW1V 2PB, UK",residential letting agency West London,5
google_maps,http://www.residentialland.com/,,Residential Land,+44 20 7408 5155,,,agency,"59-60 Grosvenor St, London W1K 3HZ, UK",residential letting agency West London,4.8
google_maps,https://www.dexters.co.uk/contact-us/our-offices/hyde-park,,Dexters Hyde Park & Bayswater Estate Agents,+44 20 7298 1560,,,agency,"4 Spring St, Tyburnia, London W2 3RA, UK",residential letting agency West London,4.8
google_maps,http://www.hanover-residential.co.uk/,,Hanover Residential,+44 20 7722 2223,sjw@hanover-residential.com,,agency,"102 St John's Wood Terrace, London NW8 6PL, UK",residential letting agency West London,5
google_maps,,,North West London Property,+44 20 7183 7879,,,agency,"241 Maida Vale, London W9 1QJ, UK",residential letting agency West London,3.7
google_maps,https://www.tlclondon.com/contact/office/kensington/?utm_source=localmaps&utm_medium=gbp&utm_campaign=kensington_estate_agents,,tlc | Estate Agents in Kensington,+44 20 7370 4000,hogarth@tlclondon.com,,agency,"8 Hogarth Place, Kensington, South Kensington, London SW5 0QT, UK",residential letting agency West London,4.7
google_maps,https://www.dexters.co.uk/contact-us/our-offices/dexters-fitzrovia-covent-gardens-agents,,Dexters Fitzrovia Estate Agent,+44 20 7067 2402,,,agency,"66 Goodge St, London W1T 4NG, UK",residential letting agency West London,4.9
google_maps,https://chancellors.co.uk/branches/notting-hill-estate-agents?utm_source=gmb&utm_medium=organic,,Chancellors - Notting Hill Estate Agents,+44 20 4505 8600,,,agency,"15 Notting Hill Gate, London W11 3JQ, UK",residential letting agency West London,4.8
google_maps,https://www.knightfrank.co.uk/offices/mayfair-estate-agents?utm_source=gmb&utm_medium=organic&utm_campaign=yext_office_listing&utm_content=mayfair_estate_agents_listing&y_source=1_MTEwNjU3MzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Knight Frank Mayfair Estate Agents,+44 20 3925 1642,,,agency,"44 S Audley St, London W1K 2PX, UK",residential letting agency West London,4.9
google_maps,http://www.propertylablondon.com/,,Property Lab London,+44 7862 936494,info@propertylablondon.com,,agency,"Studio 66, at Great Western Studios, 65 Alfred Rd, London W2 5EU, UK",residential letting agency West London,4.9
google_maps,http://www.jeremyjacob.co.uk/,,Jeremy Jacob Letting Specialists,+44 20 3727 2628,,,agency,"96 Kensington High St, London W8 4SG, UK",residential letting agency West London,4.9
google_maps,https://www.marshandparsons.co.uk/contact-us/branches/askew-road-acton-estate-agents/,,Marsh & Parsons Askew Road and Acton Estate Agents,+44 20 8102 0123,,,agency,"120 Askew Rd, London W12 9BL, UK",residential letting agency West London,4.9
google_maps,https://www.foxtons.co.uk/contact/foxtons_west_end_estate_agents.html?utm_campaign=Foxtons+West+End+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons West End Estate Agents,+44 20 3617 8900,westend@foxtons.co.uk,,agency,"137-144 High Holborn, London WC1V 6PL, UK",residential letting agency West London,4.2
google_maps,https://www.liferesidential.co.uk/branch/estate-agents/south-bank?utm_source=gmb&utm_medium=organic&utm_campaign=county-hall#/,,Life Residential South Bank,+44 20 7620 1600,customercare@liferesidential.co.uk,,agency,"252 Westminster Bridge Rd, London SE1 7PD, UK",residential letting agency West London,4.6
google_maps,https://www.jonathanarron.com/,,Jonathan Arron Residential,+44 20 7604 4611,,,agency,"18 Blenheim Terrace, London NW8 0EB, UK",residential letting agency West London,4.9
google_maps,https://www.dexters.co.uk/contact-us/our-offices/dexters-new-homes-central-london-estate-agents,,Dexters New Homes East and South East,+44 20 7590 7299,,,agency,"44 Great Eastern St, Bridge, London EC2A 3EP, UK",residential letting agency East London,5
google_maps,http://www.investpro.co.za/,,Investpro Property East London,+27 43 726 3116,,,agency,"10 Princes Rd, Vincent, KuGompo City, 5247, South Africa",residential letting agency East London,4.6
google_maps,,,Kingdom Property Agents Ltd,+44 20 8821 0287,,,agency,"91Katherine Road, London E6 1EW, UK",residential letting agency East London,5
google_maps,http://www.courtneys-estates.com/,,Courtneys Estate Agents East London,+44 20 7275 8000,,,agency,"544 Kingsland Rd, London E8 4AH, UK",residential letting agency East London,4.8
google_maps,https://www.chaseveritt.co.za/offices/#1,,Chas Everitt East London Estate Agency,+27 83 775 7785,enquiries@everitt.co.za,,agency,"14 Stewart Dr, Berea, KuGompo City, 5241, South Africa",residential letting agency East London,4.5
google_maps,https://easthomesestates.co.uk/,,East Homes Estates,+44 20 3475 1960,,,agency,"558 Commercial Rd, London E14 7JD, UK",residential letting agency East London,5
google_maps,http://www.jawitzeastlondon.co.za/,,Jawitz Properties East London,+27 43 735 4543,admin@jawitzeastlondon.co.za,,agency,"61 Beach Rd, Nahoon, KuGompo City, 5241, South Africa",residential letting agency East London,4.6
google_maps,https://coralbeachestate.co.za/,,Coral Beach Estate (Residential Only),+27 82 871 7161,donovan@project1.org.za,,agency,"Lanarth Avenue Winterstrand, KuGompo City, 5201, South Africa",residential letting agency East London,4.8
google_maps,http://www.winkworth.co.uk/estate-agents/shoreditch,,Winkworth Shoreditch Estate Agents,+44 20 7749 7650,shoreditch@winkworth.co.uk,,agency,"184 Brick Ln, London E1 6SA, UK",residential letting agency East London,4.8
google_maps,http://www.residentiallinks.co.uk/,,Residential Links Estate Agents (Aldgate),+44 20 7193 8040,info@residentiallinks.co.uk,,agency,"Duru House, 101 Commercial Rd, London E1 1RD, UK",residential letting agency East London,4.8
google_maps,http://www.lookproperty.com/,,Look Property Estate Agents Bow,+44 20 8981 9999,bow@lookproperty.co.uk,,agency,"349 Roman Rd, Bow, London E3 5QR, UK",residential letting agency East London,4.7
google_maps,http://www.pamgolding.co.za/real-estate/east-london/property-sales-rentals?utm_source=google&utm_medium=organic&utm_content=east-london&utm_campaign=places,,Pam Golding Properties East London,+27 43 705 4000,f0104ded0c2b1feb240a18810a984b05@o4505990688669696.ingest.us.sentry.io,,agency,"59 Beach Rd, Nahoon, KuGompo City, 5241, South Africa",residential letting agency East London,4.1
google_maps,http://www.winkworth.co.uk/estate-agents/hackney,,Winkworth Hackney Estate Agents,+44 20 8986 4216,hackney@winkworth.co.uk,,agency,"17 Lower Clapton Rd, Lower Clapton, London E5 0NS, UK",residential letting agency East London,4.9
google_maps,https://www.foxtons.co.uk/contact/foxtons_shoreditch_estate_agents.html?utm_campaign=Foxtons+Shoreditch+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Shoreditch Estate Agents,+44 20 7033 1414,shoreditch@foxtons.co.uk,,agency,"86, 90 Curtain Rd, London EC2A 3AA, UK",residential letting agency East London,4.5
google_maps,http://www.royalmint.properties/,,Royal Mint Properties,+44 20 8088 0262,admin@royalmint.properties,,agency,"88, 90 Commercial Rd, London E1 1NU, UK",residential letting agency East London,4.8
google_maps,https://www.benhams.com/estate-agents/wapping/?utm_source=gmb&utm_medium=seo&utm_campaign=Wapping,,Benham & Reeves - Wapping Estate Agents,+44 20 7680 8900,wapping@benhams.com,,agency,"1A, 148 Vaughan Way, London E1W 2AF, UK",residential letting agency East London,4.8
google_maps,https://www.harcourts.co.za/contact/harcourts-advantage/1329/,,Harcourts Advantage,+27 43 726 7981,advantage@harcourts.co.za,,agency,"15 Stewart Dr, Baysville, KuGompo City, 5201, South Africa",residential letting agency East London,4.7
google_maps,http://basspropertygroup.co.za/,,Bass Property Group,+27 71 602 6881,,,agency,"5 Edgewater Estate, 171 Old Transkei Rd, Nahoon Valley, KuGompo City, 5241, South Africa",residential letting agency East London,4.8
google_maps,http://www.freshprop.co.za/,,Fresh Lifestyle Properties,+27 43 726 3054,,,agency,"15 Surrey Rd, Vincent, KuGompo City, 5241, South Africa",residential letting agency East London,3.9
google_maps,http://www.innercityestates.com/,,Inner City Estates,+44 20 7729 3323,,,agency,"447 Roman Rd, Old Ford, London E3 5LX, UK",residential letting agency East London,4.7
google_maps,https://www.sothebysrealty.co.za/results/residential/for-sale/east-london/all/?advanced_search=1,,Lew Geffen Sotheby’s International Realty East London,+27 43 726 0111,,,agency,"72 Frere Rd, Vincent, KuGompo City, 5217, South Africa",residential letting agency East London,4.7
google_maps,https://www.harcourts.co.za/contact/harcourts-mercantile/1328,,Harcourts Mercantile,+27 43 722 3888,ann.coetzee@harcourts.co.za,,agency,"9 Currie St, Quigney, KuGompo City, 5201, South Africa",residential letting agency East London,4.5
google_maps,https://cfl.globalnoticeboard.com/,,City Fox Estate Agents Whitechapel London - Guaranteed rent for landlord’s.,+44 20 7791 5333,enquiries@city-fox.co.uk,,agency,"190 Mile End Rd, London E1 4LJ, UK",residential letting agency East London,4.6
google_maps,https://m.just.property/offices/odyssey/3660/,,Just Property Odyssey,+27 60 895 7689,odyssey@just.property,,agency,"21 Stewart Dr, Baysville, KuGompo City, 5241, South Africa",residential letting agency East London,4.6
google_maps,,,FALCON ESTATE AGENTS LTD,+44 7572 528106,,,agency,"4-6 Greatorex St, London E1 5NF, UK",residential letting agency East London,5
google_maps,http://www.legacy-properties.co.za/,,Legacy Properties,+27 78 591 4566,,,agency,"29 Bonza Bay Rd, Beaconhurst, KuGompo City, 5241, South Africa",residential letting agency East London,4.2
google_maps,http://www.sohco.co.za/,,Sohco Amalinda Village - East London.,+27 43 741 3735,,,agency,"44, 08 Honolulu Cres, Amalinda, KuGompo City, 5247, South Africa",residential letting agency East London,3.8
google_maps,http://www.thameslettings.co.uk/,,Thames Lettings,+44 20 7247 7659,,,agency,"122 Middlesex St, London E1 7HY, UK",residential letting agency East London,4.7
google_maps,http://www.eastendproperties.co.uk/,,East End Properties,+44 20 8980 3331,info@eastendproperties.co.uk,,agency,"71 Roman Rd, Globe Town, London E2 0QN, UK",residential letting agency East London,3.4
google_maps,http://www.rentahome-uk.com/,,Rent-A-Home,+44 20 7923 2372,lettings@rentahome-uk.com,,agency,"54 Stoke Newington High St, London N16 7PB, UK",residential letting agency East London,4
google_maps,https://www.harcourts.co.za/contact/harcourts-cornerstone/1326/,,Harcourts Cornerstone,+27 43 743 1410,lance.gouws@harcourts.co.za,,agency,"32 Bonza Bay Rd, Beacon Bay North, KuGompo City, 5205, South Africa",residential letting agency East London,4.7
google_maps,https://www.ableestates.com/default.aspx?utm_source=localmaps&utm_medium=gmb&utm_campaign=SoutheastLondon,,"Able Estates - Property Management, Letting & Estate Agents in Abbey Wood & Thamesmead",+44 20 8306 2020,webmaster@brightlogic.co.uk,,agency,"511 Abbey Rd, Abbey Wood, London SE2 9HA, UK",residential letting agency East London,4.8
google_maps,https://www.elmsestates.co.uk/?utm_source=localmaps&utm_medium=gmb&utm_campaign=bethnalgreen,,Elms Estates Bethnal Green Estate & Letting Agents,+44 20 7729 5665,info@elmsestates.co.uk,,agency,"454 Bethnal Grn Rd, London E2 0EA, UK",residential letting agency East London,4.6
google_maps,https://www.netlettings.com/contact-us/?utm_source=localmaps&utm_medium=gbp&utm_campaign=whitechapel,,Net Lettings | Letting agents in WhiteChapel,+44 20 8981 5551,info@netlettings.com,,agency,"311 Commercial Rd, London E1 2PS, UK",residential letting agency East London,3.8
google_maps,,,Jikeleza Property Services,+27 43 737 4421,,,agency,"Unit 4, Village Centre, Crossways, Schafli Road, KuGompo City, 5259, South Africa",residential letting agency East London,4.3
google_maps,https://www.alexneil.com/,,Alex Neil Estate Agents,+44 20 7537 9859,sales@alexneil.com,,agency,"2 Westferry Rd, London E14 8JT, UK",residential letting agency East London,4.5
google_maps,http://www.idproperties.co.za/,,ID Properties,+27 43 721 1280,,,agency,"14 0Athlone Crescent, Selborne, KuGompo City, 5213, South Africa",residential letting agency East London,4.8
google_maps,http://www.century21.co.za/,,Century 21 East London,+27 43 726 1696,,,agency,"84 Vincent Rd, Vincent, KuGompo City, 5247, South Africa",residential letting agency East London,3.8
google_maps,http://www.lloydsestates.com/,,Lloyds Estate Agents,+44 20 7033 9888,info@lloydsestates.com,,agency,"435 Bethnal Grn Rd, London E2 0AN, UK",residential letting agency East London,4.4
google_maps,http://www.remaxborder.co.za/,,RE/MAX Border - Beacon Bay,+27 43 748 5847,,,agency,"Unit A, First Floor, 14 Quenera Dr, Beacon Bay North, KuGompo City, 5200, South Africa",residential letting agency East London,3.4
google_maps,https://www.foxtons.co.uk/contact/foxtons_stratford_estate_agents.html?utm_campaign=Foxtons+Stratford+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Stratford Estate Agents,+44 20 8150 8585,stratford@foxtons.co.uk,,agency,"9 The Grove, London E15 1EL, UK",residential letting agency East London,4.5
google_maps,https://southlondonestates.co.uk/,,South London Estate,+44 20 8695 1666,lettings@southlondonestate.co.uk,,agency,"113, 115 Brownhill Rd, London SE6 2HF, UK",residential letting agency East London,4.3
google_maps,https://www.foxtons.co.uk/contact/foxtons_wapping_estate_agents.html?utm_campaign=Foxtons+Wapping+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Wapping Estate Agents,+44 20 3728 2222,wapping@foxtons.co.uk,,agency,"75 Wapping High St, London E1W 2YN, UK",residential letting agency East London,4.7
google_maps,https://www.ewemove.com/estate-agents-and-letting-agents/branch/wappingbow,,EweMove Estate & Lettings Agents in Wapping & Bow,+44 7963 510017,wapping@ewemove.com,,agency,"5 Cobblestone Sq, London E1W 3BA, UK",residential letting agency East London,5
google_maps,http://www.dalena.co.za/,,Dalena Properties,+27 43 740 4786,,,agency,"26 Main Rd, Gonubie, KuGompo City, 5257, South Africa",residential letting agency East London,3.1
google_maps,http://www.engelvoelkers.com/,,Engel & Völkers East London,+27 43 735 2222,contact@engelvoelkers.com,,agency,"8 Beach Rd, Nahoon, KuGompo City, 5201, South Africa",residential letting agency East London,4.4
google_maps,http://www.winkworth.co.uk/estate-agents/bow,,Winkworth Bow Estate Agents,+44 20 8981 6776,bow@winkworth.co.uk,,agency,"429 Roman Rd, Bow, London E3 5LX, UK",residential letting agency East London,3.1
google_maps,https://lintgroup.com/estate-agents/gants-hill/?utm_source=GoogleMyBusiness&utm_medium=GantsHill,,Letting International Estate & Letting Agents Gants Hill,+44 20 4572 7140,ilford@lintgroup.com,,agency,"332-336 Perth Rd, London IG2 6FF, UK",residential letting agency East London,4.9
google_maps,http://realityproperties.co.uk/,,Reality Properties | Guaranteed Rents | Multi-Award Winning | London Essex Kent,+44 20 3355 0908,info@realityproperties.co.uk,,agency,"9 The Broadway, Woodford, Woodford Green IG8 0HL, UK",residential letting agency East London,5
google_maps,https://www.epsproperty.co.za/,,EPS Property Specialists,+27 43 740 1082,,,agency,"65 14th Ave, Gonubie, KuGompo City, 5257, South Africa",residential letting agency East London,3.7
google_maps,https://liferesidential.co.uk/contact-us/north-london-estate-agents/?utm_source=gmb&utm_medium=organic&utm_campaign=north-london,,Life Residential North & City,+44 20 3838 8666,customercare@liferesidential.co.uk,,agency,"71b Drayton Park, London N5 1BF, UK",residential letting agency North London,4.7
google_maps,http://www.vision-residential.com/,,Vision Residential,+44 20 3633 5232,,,agency,"154 Colney Hatch Ln, London N10 1ER, UK",residential letting agency North London,4.9
google_maps,https://www.castles.london/locations/crouch-end,,Castles Estate Agents Crouch End,+44 20 8348 5515,crouchend@castles.london,,agency,"12 Topsfield Rd, London N8 8PR, UK",residential letting agency North London,5
google_maps,https://www.foxtons.co.uk/contact/foxtons_north_finchley_estate_agents.html?utm_campaign=Foxtons+North+Finchley+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons North Finchley Estate Agents,+44 20 8432 1700,northfinchley@foxtons.co.uk,,agency,"811 High Rd, London N12 8JT, UK",residential letting agency North London,4.6
google_maps,https://metrocapitallettings.co.uk/?utm_source=localmaps&utm_medium=gbp&utm_campaign=north_london,,MetroCapital Lettings Ltd Agent North London,+44 20 8058 4780,enquires@metrocapitalettings.co.uk,,agency,"ImageStor House, Bridge Rd, London N22 7SN, UK",residential letting agency North London,
google_maps,https://www.dexters.co.uk/contact-us/our-offices/dexters-new-homes-south-london-estate-agents,,Dexters New Homes South London Estate Agents,+44 20 8674 4555,,,agency,"12 The Broadway, London SW19 1RF, UK",residential letting agency South London,4.9
google_maps,https://www.hirschestates.co.uk/,,Hirsch Estates - Property management - London,+44 20 3002 0587,hello@hirschestates.co.uk,,agency,"Weatherill House Business Centre, New South Quarter, New South Quarter, 23 Whitestone Way, Croydon CR0 4WD, UK",residential letting agency South London,4.9
google_maps,http://www.squarespaceproperty.com/,,Square Space Property Tooting Estate Agent,+44 20 4509 1485,,,agency,"Tooting Works, 89 Bickersteth Rd, London SW17 9SH, UK",residential letting agency South London,5
google_maps,http://www.urbanvillagehomes.com/,,Urban Village Homes,+44 20 3519 9121,info@urbanvillagehomes.com,,agency,"121 Denmark Hill, London SE5 8EN, UK",residential letting agency South London,4.8
google_maps,https://www.hunters.com/office/camberwell/,,Hunters Camberwell Lettings & Estate Agents,+44 20 7708 2002,camberwell@hunters.com,,agency,"29 Denmark Hill, London SE5 8RS, UK",residential letting agency South London,4.9
google_maps,https://jonathanwoods.exp.uk.com/,,Jonathan Woods eXp Estate Agent,+44 7498 214463,jonathan.woods@exp.uk.com,,agency,"722 Garratt Ln, London SW17 0NN, UK",residential letting agency South London,5
google_maps,https://www.dexters.co.uk/contact-us/our-offices/dexters-clapham-south-balham-estate-agents,,Dexters Clapham South & Balham Estate Agents,+44 20 8675 6750,,,agency,"9 Cavendish Parade, London SW4 9DP, UK",residential letting agency South London,4.8
google_maps,https://nextstepestates.co.uk/,,Next Step Estates,+44 20 8767 6181,admin@nextstepestates.com,,agency,"272 Mitcham Rd, London SW17 9NT, UK",residential letting agency South London,4.8
google_maps,https://www.haart.co.uk/branch-finder/streatham-estate-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjYxNzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,haart Estate and Lettings Agents Streatham,+44 20 4512 8374,streatham@haart.co.uk,,agency,"24 Streatham High Rd, London SW16 1DB, UK",residential letting agency South London,4.8
google_maps,https://www.avrasons.co.uk/contact-us/?utm_source=localmaps&utm_medium=gbp&utm_campaign=oval,,Avrasons Letting Agents and Property management in Oval,+44 20 7582 4011,sales@avrasons.co.uk,,agency,"18 Brixton Rd, London SW9 6BU, UK",residential letting agency South London,4.7
google_maps,https://www.marshandparsons.co.uk/contact-us/branches/south-kensington-estate-agents/,,Marsh & Parsons South Kensington Estate Agents,+44 20 7590 0800,,,agency,"Petersham House, 29 Harrington Rd, South Kensington, London SW7 3HD, UK",residential letting agency South London,4.9
google_maps,https://oaksestateagents.com/streatham-properties/,,Oaks Estate Agents,+44 20 3780 0000,streatham@oaksestateagents.com,,agency,"270 Streatham High Rd, London SW16 6HE, UK",residential letting agency South London,4.6
google_maps,https://www.marshandparsons.co.uk/contact-us/branches/balham-clapham-south-estate-agents/,,Marsh & Parsons Balham & Clapham South Estate Agents,+44 20 8772 9200,,,agency,"45 Balham Hill, London SW12 9DR, UK",residential letting agency South London,4.8
google_maps,https://www.keatingestates.com/,,Keating Estates (Clapham),+44 20 7720 2113,info@keatingestates.com,,agency,"23 Clapham Common South Side, London SW4 7AB, UK",residential letting agency South London,4.7
google_maps,https://www.keatingestates.com/,,Keating Estates (Herne Hill),+44 20 8674 8884,info@keatingestates.com,,agency,"17 Norwood Rd, London SE24 9AA, UK",residential letting agency South London,4.8
google_maps,https://www.keatingestates.com/,,Keating Estates (Now trading from 360 Coldharbour Lane),+44 20 7095 5777,info@keatingestates.com,,agency,"427 Coldharbour Ln, London SW9 8LH, UK",residential letting agency South London,4.6
google_maps,https://www.dexters.co.uk/contact-us/our-offices/streatham,,Dexters Streatham Estate Agents,+44 20 8674 7400,,,agency,"105 Streatham Hill, London SW2 4UG, UK",residential letting agency South London,4.9
google_maps,https://www.ramptonbaseley.com/estate-agents/balham,,Rampton Baseley Balham Estate Agents,+44 20 8767 7079,,,agency,"255 Balham High Rd, Tooting Bec, London SW17 7BE, UK",residential letting agency South London,5
google_maps,http://www.bhoday.co.uk/,,Bhoday Estate Agents,+44 20 3780 1111,sprite-facebook@2x.png,,agency,"Crescent Way, London SW16 3AL, UK",residential letting agency South London,5
google_maps,http://www.winkworth.co.uk/estate-agents/clapham,,Winkworth Clapham Estate Agents,+44 20 7871 4822,,,agency,"10a The Polygon, London SW4 0JG, UK",residential letting agency South London,5
google_maps,https://www.keatingestates.com/,,Keating Estates (Brixton),+44 20 8299 8111,info@keatingestates.com,,agency,"Unit 1, The Viaduct, 360 Coldharbour Ln, London SW9 8PL, UK",residential letting agency South London,4.8
google_maps,https://www.aspire.co.uk/contact-us/balham.html?utm_source=localmaps&utm_medium=gbp&utm_campaign=balham&y_source=1_MjAyODE1NjExOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Aspire Balham Estate & Letting Agents,+44 20 8673 6111,,,agency,"132 Balham High Rd, London SW12 9AA, UK",residential letting agency South London,4.7
google_maps,https://www.sharpesestates.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=colliers_wood,,Sharpes Estates - Letting & Estate Agents Colliers Wood,+44 20 8286 4073,info@sharpesestates.com,,agency,"8 Merton High St, London SW19 1DN, UK",residential letting agency South London,4.6
google_maps,http://www.winkworth.co.uk/estate-agents/streatham,,Winkworth Streatham Estate Agents,+44 20 8769 6699,streatham@winkworth.co.uk,,agency,"46-50 Streatham Hill, London SW2 4RD, UK",residential letting agency South London,4.9
google_maps,https://www.exposeproperty.co.uk/,,Expose Property Estate Agents,+44 20 4548 9568,,,agency,"90 Elmers End Rd, Beckenham BR3 4TA, UK",residential letting agency South London,4.8
google_maps,https://www.foxtons.co.uk/contact/foxtons_crystal_palace_estate_agents.html?utm_campaign=Foxtons+Crystal+Palace+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Crystal Palace Estate Agents,+44 20 8772 8080,crystalpalace@foxtons.co.uk,,agency,"26 Westow Hill, London SE19 1RX, UK",residential letting agency South London,4.7
google_maps,https://www.foxtons.co.uk/contact/foxtons_tooting_estate_agents.html?utm_campaign=Foxtons+Tooting+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Tooting Estate Agents,+44 20 3728 2150,tooting@foxtons.co.uk,,agency,"62 Tooting High St, London SW17 0RN, UK",residential letting agency South London,4.7
google_maps,http://www.imoveproperty.co.uk/,,iMove Property Estate Agents,+44 20 8166 5510,,,agency,"9-11 Church Rd, London SE19 2TF, UK",residential letting agency South London,4.6
google_maps,https://www.jacksonsestateagents.com/branches/streatham,,Jacksons Streatham Estate Agents,+44 20 8487 3179,,,agency,"1 - 3, De Montfort Parade, Streatham High Rd, London SW16 1BU, UK",residential letting agency South London,4.8
google_maps,http://www.cribsestates.co.uk/,,Cribs Estates Ltd,+44 20 3441 1571,info@cribsestates.co.uk,,agency,"236 Merton High St, London SW19 1AU, UK",residential letting agency South London,4.5
google_maps,http://www.heavenestateagents.co.uk/,,"Heaven Estate Agent Rent & Property Management, Guaranteed Rent",+44 20 3500 1383,info@heavenestateagents.co.uk,,agency,"1356a London Rd, Norbury, London SW16 4DE, UK",residential letting agency South London,4.1
google_maps,https://www.jacksonsestateagents.com/branches/balham,,Jacksons Balham Estate Agents,+44 20 8675 6555,,,agency,"8, 11 Balham Station Rd, London SW12 9SG, UK",residential letting agency South London,5
